UserID,Username,CuisineType,DietType,IngredientList,Protein,Carbohydrates,Fats,Fiber,Sugars,Saturated Fats,Trans Fats,Omega-3,Omega-6,Cholesterol,Calcium,Iron,Magnesium,Potassium,Sodium,Zinc,Vitamin C,Vitamin D,Vitamin B12,Folate,RecipeName,Instructions,HealthInfo,PreparationTimeMinutes,ConditionTag,Flavor Profile,Estimated Cost (USD)
180,User180,Japanese,High-Protein,"capsicum, turmeric, green chili, Lentils (1 cup); Rice (1 cup); Avocado (1 piece); Beef (200g); Fish (250g); Quinoa (1 cup), yogurt",19.65,40.45,57.61,15.48,37.53,58.51,61.73,52.48,3.19,43.25,70.65,42.05,29.45,14.39,12.4,96.59,55.76,44.38,65.47,4.52,Healthy Chicken Bowl,"To make Healthy Chicken Bowl, mix Rice, Nuts, Pasta, Beef, Tofu, Quinoa, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Supports Muscle Building due to high protein. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,14,Heart Disease,Tangy,2.27
181,User181,Chinese,Paleo,"garlic, mint, turmeric, ginger, coriander, Rice (1 cup); Butter (1 tbsp); Potatoes (2 pieces); Chicken (200g); Fish (250g); Lentils (1 cup); Quinoa (1 cup)",18.82,45.35,89.5,18,69.23,70.67,84.77,42.38,68.54,5.56,81.07,33.27,96.51,51.52,78.85,94.51,93.69,87.72,28.03,35.74,Avocado Pasta (Home Chef Special),"To make Spicy Lentil Curry, mix Potatoes, Tofu, Cheese, Nuts, Avocado, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content.,17,Heart Disease,Spicy,2.89
182,User182,Japanese,Balanced,"onion, mint, Beef (200g); Butter (1 tbsp); Nuts (30g); Rice (1 cup); Avocado (1 piece); Olive Oil (2 tbsp); Pasta (1 cup); Cheese (50g), black pepper",34.44,74.69,97.14,83.75,76.87,35.66,82.58,25.76,42.66,31.84,22.66,12.57,17.11,72.73,7.82,72.19,34.17,77.54,61.4,32.29,Spicy Lentil Curry (Home Chef Special),"To make Avocado Pasta, mix Nuts, Chicken, Rice, Beef, Avocado, Cheese, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO),19,Heart Disease,Spicy,3.07
183,User183,Mexican,Low-Carb,"Beef (200g); Lentils (1 cup); Potatoes (2 pieces); Rice (1 cup); Tofu (150g); Pasta (1 cup); Avocado (1 piece); Olive Oil (2 tbsp), capsicum, mint, yogurt",4.74,83.17,73.58,59.64,84.15,43.15,95.05,56.26,62.61,87.65,67.46,88.02,45.22,91.08,68.53,86.29,9.53,77.73,14.27,99.34,Vegan Delight (Express Edition),"To make Vegan Delight, mix Cheese, Lentils, Potatoes, Bread, Tofu, Nuts, Avocado, Rice, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content.,15,Heart Disease,Spicy,2.75
184,User184,American,Low-Carb,"mint, turmeric, coriander, chili flakes, Cheese (50g); Tofu (150g); Beef (200g); Potatoes (2 pieces); Chicken (200g); Lentils (1 cup), butter",34.85,83.17,24.84,57.89,28.38,26.5,64.04,79.97,62.14,97.45,41.22,36.56,15.94,86.49,84.74,20.3,77.33,17.99,92.11,69.08,Healthy Chicken Bowl (Home Chef Special),"To make Beef Quinoa Power Bowl, mix Lentils, Butter, Cheese, Fish, Chicken, Pasta, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content.,16,Heart Disease,Spicy,2.89
185,User185,Mexican,Low-Carb,"olive oil, Butter (1 tbsp); Lentils (1 cup); Beef (200g); Pasta (1 cup); Chicken (200g); Quinoa (1 cup); Potatoes (2 pieces), chili flakes, carrot, yogurt",27.94,6.22,39.6,37.32,92.84,62.85,91.37,67.04,0.6,97,65.96,72.37,72.24,96.71,31.65,4.14,42.83,7.7,18.78,56.32,Vegan Delight (Express Edition),"To make Spicy Lentil Curry, mix Cheese, Beef, Rice, Potatoes, Lentils, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content. Boosts Immunity due to high Vitamin C. (NIH),14,Heart Disease,Spicy,2.74
186,User186,Chinese,Vegan,"mint, soy sauce, Rice (1 cup); Cheese (50g); Avocado (1 piece); Nuts (30g); Fish (250g); Lentils (1 cup), green chili",61.74,3.53,56.92,90.98,1.43,25.15,82.58,78.68,65.19,25.41,54.11,48.56,29.24,31.83,6.24,43.84,83.49,52.55,95.06,4.92,Spicy Lentil Curry (Express Edition),"To make Avocado Pasta, mix Rice, Lentils, Cheese, Butter, Olive Oil, Avocado, Bread, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content.,17,Heart Disease,Bland,2.77
187,User187,Thai,Keto,"mint, coriander, chili flakes, onion, lemon juice, Rice (1 cup); Pasta (1 cup); Tofu (150g); Chicken (200g); Beef (200g); Nuts (30g)",27.12,41.14,40.8,39.96,33.16,31.23,13.24,21.04,42.66,56.16,75.41,17.29,29.72,11.43,44.53,30.06,98.87,0.75,42.39,55.94,Beef Quinoa Power Bowl (Express Edition),"To make Healthy Chicken Bowl, mix Rice, Butter, Potatoes, Chicken, Fish, Lentils, Quinoa, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content. Boosts Immunity due to high Vitamin C. (NIH),18,Heart Disease,Sour,3.02
188,User188,Italian,Vegetarian,"Beef (200g); Lentils (1 cup); Cheese (50g); Quinoa (1 cup); Potatoes (2 pieces); Chicken (200g); Olive Oil (2 tbsp); Butter (1 tbsp), lemon juice, soy sauce, black pepper",5.45,36.54,52.95,56.13,27.69,25,72.4,70.4,26.86,55.96,65.96,17.29,70.44,55.4,46.84,79.97,15.61,84.62,74.92,54.75,Beef Quinoa Power Bowl (Express Edition),"To make Healthy Chicken Bowl, mix Olive Oil, Cheese, Lentils, Nuts, Pasta, Bread, Rice, Beef, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content.,14,Heart Disease,Spicy,3.46
189,User189,Indian,Paleo,"Potatoes (2 pieces); Pasta (1 cup); Chicken (200g); Olive Oil (2 tbsp); Nuts (30g); Rice (1 cup); Quinoa (1 cup), tomato, chili flakes, salt, onion, yogurt",63.98,49.23,11.47,73.54,30.26,96.9,63.37,67.21,52.45,73.9,54.07,20.32,43.35,73.97,52.67,12.64,13.49,44.74,6.43,87.06,Beef Quinoa Power Bowl (Express Edition),"To make Beef Quinoa Power Bowl, mix Beef, Lentils, Butter, Potatoes, Fish, Quinoa, Olive Oil, Nuts, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content.,15,Heart Disease,Spicy,2.59
190,User190,Japanese,Low-Carb,"olive oil, tomato, cumin, carrot, Butter (1 tbsp); Fish (250g); Pasta (1 cup); Quinoa (1 cup); Chicken (200g); Bread (2 slices); Avocado (1 piece); Rice (1 cup)",34.44,77.62,66.32,54.41,30.26,75.75,56.44,20.57,62.61,97.76,28.96,68.93,79.75,79.49,58.07,58.8,76.99,17.99,95.57,13.07,Beef Quinoa Power Bowl,"To make Avocado Pasta, mix Potatoes, Pasta, Chicken, Olive Oil, Nuts, Rice, Quinoa, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH),20,Heart Disease,Sour,3.07
191,User191,Indian,Low-Carb,"Chicken (200g); Beef (200g); Tofu (150g); Olive Oil (2 tbsp); Fish (250g); Bread (2 slices); Nuts (30g); Lentils (1 cup), lemon juice, chili flakes, carrot",47.34,87.84,50.28,95.4,11.93,2.12,64.04,30.73,67.14,31.84,41.85,36.56,4.79,63.83,93.47,86.36,60.58,46.17,98.13,14.11,Beef Quinoa Power Bowl (Express Edition),"To make Beef Quinoa Power Bowl, mix Quinoa, Avocado, Bread, Olive Oil, Tofu, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content. Boosts Immunity due to high Vitamin C. (NIH),12,Heart Disease,Spicy,3.57
192,User192,American,Paleo,"Potatoes (2 pieces); Chicken (200g); Cheese (50g); Lentils (1 cup); Butter (1 tbsp), garlic, tomato, green chili, lemon juice",22.07,52.47,84.15,54.41,90.98,83.1,56.44,13.69,37.62,35.48,53.06,14.63,62.65,54.3,90.94,40.83,93.24,65.33,72.54,55.94,Beef Quinoa Power Bowl (Express Edition),"To make Spicy Lentil Curry, mix Butter, Chicken, Quinoa, Cheese, Pasta, Nuts, Avocado, Potatoes, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,18,Heart Disease,Spicy,2.16
193,User193,French,Vegan,"butter, olive oil, Rice (1 cup); Bread (2 slices); Avocado (1 piece); Olive Oil (2 tbsp); Chicken (200g); Nuts (30g), black pepper, yogurt",5.93,50.14,95.94,23.79,19.79,64.88,5.59,15.71,97.18,35.48,55.78,15.15,45.22,59.69,99.42,23.5,12.06,80.1,36.96,13.94,Vegan Delight (Express Edition),"To make Healthy Chicken Bowl, mix Rice, Butter, Potatoes, Chicken, Fish, Lentils, Quinoa, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Good for Skin and Hair Health due to healthy fats.,18,Heart Disease,Sour,2.77
194,User194,American,Low-Carb,"Tofu (150g); Avocado (1 piece); Chicken (200g); Lentils (1 cup); Potatoes (2 pieces); Quinoa (1 cup), capsicum, garlic, ginger, salt, lemon juice",56.59,49.23,11.47,9.81,45.93,34.59,74.22,59.67,6.74,23.45,21.89,70.68,45.22,73.97,96.81,4.76,38.95,45.2,82.29,64.02,Spicy Lentil Curry,"To make Vegan Delight, mix Avocado, Butter, Rice, Quinoa, Nuts, Bread, Olive Oil, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Muscle Building due to high protein. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Boosts Immunity due to high Vitamin C. (NIH),14,Heart Disease,Spicy,2.27
195,User195,American,Vegetarian,"soy sauce, black pepper, Pasta (1 cup); Bread (2 slices); Avocado (1 piece); Chicken (200g); Cheese (50g); Fish (250g); Beef (200g); Nuts (30g), carrot, butter",71.54,36.06,54.63,76.28,16.02,62.85,27.6,36.43,40.53,31.84,31.77,81.34,15.02,12.97,4.73,11.09,93.69,81.91,90.79,26.6,Avocado Pasta (Home Chef Special),"To make Healthy Chicken Bowl, mix Rice, Butter, Potatoes, Chicken, Fish, Lentils, Quinoa, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content. Boosts Immunity due to high Vitamin C. (NIH),20,Heart Disease,Spicy,2.49
196,User196,Chinese,Keto,"garlic, tomato, salt, Olive Oil (2 tbsp); Chicken (200g); Tofu (150g); Potatoes (2 pieces); Butter (1 tbsp), yogurt",79.72,96.81,80.02,51.74,27.69,83.1,43.75,15.71,16.55,40.33,31.77,5.16,51.31,22.56,68.42,29.77,15.61,61.64,47.96,13.07,Vegan Delight,"To make Spicy Lentil Curry, mix Pasta, Bread, Avocado, Chicken, Cheese, Fish, Beef, Nuts, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Good for Skin and Hair Health due to healthy fats.,15,Heart Disease,Spicy,2.74
197,User197,Indian,Vegan,"carrot, mint, black pepper, Olive Oil (2 tbsp); Butter (1 tbsp); Beef (200g); Lentils (1 cup); Avocado (1 piece); Rice (1 cup); Fish (250g)",32.45,98.4,33.94,99.88,58.88,17.61,56.44,4.29,12.05,31.84,15.48,81.34,72.72,62.6,54.33,12.64,35.49,44.38,47.22,30.02,Avocado Pasta,"To make Spicy Lentil Curry, mix Quinoa, Avocado, Butter, Rice, Chicken, Beef, Nuts, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Supports Muscle Building due to high protein. (NIH) Supports Brain Health due to Omega-3. (NIH) Avoid in Weight Loss Diet due to fat content.,22,Heart Disease,Bland,3.21
198,User198,Indian,Vegan,"carrot, mint, black pepper, Olive Oil (2 tbsp); Butter (1 tbsp); Beef (200g); Lentils (1 cup); Avocado (1 piece); Rice (1 cup); Fish (250g)",81.48,33.09,52.18,15.48,59.46,28.37,77.37,19.15,79.03,31.84,12.93,65.88,54.07,33.19,16.83,12.64,56.47,68.6,36.76,7.07,Avocado Pasta (Home Chef Special),"To make Spicy Lentil Curry, mix Cheese, Beef, Rice, Olive Oil, Quinoa, Potatoes, Nuts, Tofu, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Good for Skin and Hair Health due to healthy fats.,15,Heart Disease,Tangy,3.34
199,User199,Japanese,Paleo,"Avocado (1 piece); Butter (1 tbsp); Rice (1 cup); Quinoa (1 cup); Nuts (30g); Bread (2 slices); Olive Oil (2 tbsp), lemon juice, black pepper, turmeric",9.83,0.71,12.21,91.72,46.7,39.06,59.7,74.79,14.43,85.83,49.33,77.21,37.96,45.99,70.58,54.08,12.06,63.62,73.95,6.53,Avocado Pasta (Home Chef Special),"To make Avocado Pasta, mix Fish, Chicken, Tofu, Quinoa, Olive Oil, Potatoes, cook for 30 mins.",Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Supports Muscle Building due to high protein. (NIH) Supports Brain Health due to Omega-3. (NIH) Good for Bone Health due to high calcium. (WHO) Avoid in Weight Loss Diet due to fat content. Good for Skin and Hair Health due to healthy fats.,18,Heart Disease,Spicy,3.46
200,User200,Japanese,Vegan,"Beef (200g); Lentils (1 cup); Cheese (50g); Quinoa (1 cup); Potatoes (2 pieces); Chicken (200g); Olive Oil (2 tbsp); Butter (1 tbsp), lemon juice, soy sauce, black pepper",28.59,47.89,98.7,56.13,68.29,93.63,6.91,8.26,68.54,23.45,83.54,17.29,41.03,3.18,49.86,2.57,89.79,27.1,48.87,69.08,Avocado Pasta,"To make Healthy Chicken Bowl, mix Rice, Butter, Potatoes, Chicken, Fish, Lentils, Quinoa, cook for 30 mins.",Not suitable for Diabetes due to high sugar content. (ADA) Beneficial for Constipation due to high fiber. (NIH) Avoid in High Cholesterol due to saturated/trans fat. (AHA) Not recommended for Heart Disease due to fat profile. (AHA) Suitable for Anemia due to high iron content. (NIH) Avoid in Low Carb Diet due to high carb content. Good for Bone Health due to high calcium. (WHO) Good for Skin and Hair Health due to healthy fats.,12,Heart Disease,Neutral,2.2
